date/time,type,pid,description,quantity,fulfilment,product sales,postage credits,selling fees,fbsp fees,total
4 Feb 2021 20:04:02 UTC,Order,WE-TL0G-32UE,Millie's Marvellous Hat,1,Partner,5.69,0,-1.87,-1.66,2.16
4 Feb 2021 20:48:51 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
4 Feb 2021 23:12:45 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
4 Feb 2021 23:52:53 UTC,Order,KJ-2DSS-K7KU,Practical Textiles Techniques,1,Partner,13.95,0,-3.13,-1.76,9.06
5 Feb 2021 09:56:02 UTC,Order,F1-GG7B-IC6B,The Godless Gospel: Was Jesus A Great Moral Teacher?,1,Partner,11.82,2.99,-2.81,-2.21,6.8
5 Feb 2021 16:19:09 UTC,Order,EL-TOLE-MTMG,War And Peas: 1,1,Partner,5.69,0,-1.87,-1.66,2.16
5 Feb 2021 21:17:56 UTC,Order,FT-7SOT-1MN5,The Law Of The Playground: A puerile and disturbing dictionary of playground insults and games,1,Partner,5.99,0,-1.92,-1.66,2.41
5 Feb 2021 21:21:14 UTC,Order,FT-7SOT-1MN5,The Law Of The Playground: A puerile and disturbing dictionary of playground insults and games,1,Partner,5.99,0,-1.92,-1.66,2.41
5 Feb 2021 23:09:34 UTC,Order,FO-77QC-U2LV,Chloe Sims - the Only Way is Up - My Story,1,Partner,3.55,0,-1.18,-1.76,0.61
5 Feb 2021 23:13:28 UTC,Order,8V-H4OJ-LCEL,Hamlyn All Colour Cookery: 200 Pies & Tarts: Hamlyn All Colour Cookbook,1,Partner,8.48,0.79,-2.3,-2.42,4.55
5 Feb 2021 23:21:30 UTC,Order,O3-T0NA-M90M,The Prometheans: John Martin and the Generation That Stole the Future,1,Partner,7.99,0,-2.22,-1.76,4.01
6 Feb 2021 01:10:53 UTC,Order,CZ-WM9Z-0VOR,Felt Decorations,1,Partner,6.12,0,-1.94,-1.76,2.42
6 Feb 2021 07:56:29 UTC,Order,WK-J45D-99JY,"Secret Female Hormone, The: How Testosterone Replacement Can Change Your Life",1,Seller,4.2,2.8,-2.07,0,4.93
6 Feb 2021 14:56:53 UTC,Order,KV-GDPS-YVKL,"Motherwell FC Miscellany: Steelman Trivia, History, Facts and Stats",1,Partner,7.82,0,-2.2,-4.98,4.63
6 Feb 2021 16:11:13 UTC,Order,CD-J1LD-1KUF,Afterglow of Creation: Decoding the message from the beginning of time,1,Partner,4.99,0,-1.25,-2.21,1.53
6 Feb 2021 16:16:05 UTC,Order,EL-2QKI-7LLN,"Hornchurch Offensive: A Definitive Account of the RAF Fighter Airfield, Its Pilots, Groundcrew and Staff, 1941-1962",1,Partner,7.1,0,-2.09,-1.76,3.25
6 Feb 2021 16:23:18 UTC,Order,7Y-5102-59WB,Farrow & Ball Recipes for Decorating,1,Partner,15.9,0,-3.43,-2.9,9.57
6 Feb 2021 16:28:29 UTC,Order,YH-F25Y-4KH9,Color Me Jane: A Jane Austen Colouring Book,1,Partner,9.49,0,-2.45,-1.76,5.28
6 Feb 2021 16:37:01 UTC,Order,0J-91HU-2PGE,How To Be A Police Officer,1,Partner,8.92,0.64,-2.36,-1.76,4.8
6 Feb 2021 17:20:59 UTC,Order,YH-F25Y-4KH9,Color Me Jane: A Jane Austen Colouring Book,1,Partner,9.49,0,-2.45,-1.76,5.28
6 Feb 2021 17:58:44 UTC,Order,LD-59K7-OJLO,Uncomfortable Conversations with a Black Man,1,Partner,10.99,0,-2.68,-2.21,6.1
6 Feb 2021 19:59:38 UTC,Order,7Y-5102-59WB,Farrow & Ball Recipes for Decorating,1,Partner,15.9,0,-3.43,-2.9,9.57
6 Feb 2021 20:22:45 UTC,Order,2P-4E3Q-KENK,A Christmas Wish,1,Partner,4.99,1.5,-1.25,-2.21,1.53
6 Feb 2021 20:48:29 UTC,Order,7Y-5102-59WB,Farrow & Ball Recipes for Decorating,1,Partner,15.9,0,-3.43,-6.22,10.24
6 Feb 2021 21:27:22 UTC,Order,7Z-S0QM-FG9W,Positive Drinking: Control The Alcohol Before It Controls You,1,Partner,6.13,0,-1.94,-1.76,2.43
6 Feb 2021 23:15:12 UTC,Order,T1-0T5L-87IP,Inspiring Zentangle Projects,1,Partner,6.28,0,-1.96,-2.21,2.11
6 Feb 2021 23:15:59 UTC,Order,EL-2QKI-7LLN,"Hornchurch Offensive: A Definitive Account of the RAF Fighter Airfield, Its Pilots, Groundcrew and Staff, 1941-1962",1,Partner,7.1,0,-2.09,-1.76,3.25
7 Feb 2021 00:10:27 UTC,Order,LM-QINW-V05Y,"""Life on Mars""",1,Partner,5.99,3.99,-1.92,-5.53,2.53
7 Feb 2021 00:27:50 UTC,Order,04-UGMK-IE1W,"For Richer, For Poorer: Confessions of a Player",1,Partner,5.3,0,-1.81,-2.21,1.28
7 Feb 2021 01:30:27 UTC,Order,Z6-0BJ1-G7AI,The Prince and the Porker,1,Partner,4.79,0,-1.24,-2.32,1.23
7 Feb 2021 12:07:03 UTC,Order,KZ-XB8N-Z46V,We Sold Our Souls,1,Partner,8.95,0,-2.37,-1.76,4.82
7 Feb 2021 14:14:21 UTC,Order,A1-LDL7-3FKW,"Of Cats and Men: Profiles of history's great cat-loving artists, writers, thinkers and statesmen",1,Partner,4.99,0,-1.25,-2.21,1.53
7 Feb 2021 14:42:35 UTC,Order,VD-Q2BB-BR36,Vengeful,1,Partner,6.8,1.5,-2.04,-2.21,2.55
7 Feb 2021 16:25:11 UTC,Order,J9-2GA6-AFAR,The Snow Queen,1,Partner,6.22,0,-1.95,-1.76,2.51
7 Feb 2021 16:52:43 UTC,Order,Y0-L60Y-6NLN,Why Willows Weep: Contemporary Tales from the Woods,1,Partner,6.68,0,-2.02,-1.76,2.9
7 Feb 2021 19:04:17 UTC,Order,RD-6SBU-YO3Z,The Decameron Project: 29 New Stories from the Pandemic,1,Partner,10.05,0,-2.54,-2.21,5.3
7 Feb 2021 20:12:45 UTC,Order,5M-N9ZH-7LBI,Pitch Black: The Story of Black British Footballers,1,Partner,7.91,0,-2.21,-2.21,3.49
7 Feb 2021 21:11:54 UTC,Order,QV-BOBP-CI69,Dreamstreets: A Journey Through Britain's Village Utopias,1,Partner,9.98,0,-2.53,-2.21,5.24
7 Feb 2021 21:12:24 UTC,Order,JJ-M8Y9-IJE6,"Georgiana, Duchess of Devonshire",1,Partner,11.23,0,-2.72,-2.21,6.3
7 Feb 2021 21:26:58 UTC,Order,LD-59K7-OJLO,Uncomfortable Conversations with a Black Man,1,Partner,10.99,0,-2.68,-2.21,6.1
